id,is_iceberg
c59fbfc0,0.025133744
ddce9f51,0.67595804
c459dbf6,0.91861546
1a39b44e,0.9984257
a31f8519,0.0005112445
29ff4d55,0.008558828
c0a87a44,0.9955422
aa07ea34,0.019506766
ed7b77f3,0.9820056
ccb10918,0.8945159
aba1f2cc,0.008915697
0c4b7ce6,0.118214116
26a29fae,0.26734278
6a1a9b91,0.78567094
fda0d9b3,0.2910801
2f7da2f9,0.9273713
948317c5,0.6274267
df315de0,0.9296952
51762e5e,0.6911625
9be1f9d4,0.67073715
b20f16ca,0.98355216
24f677ab,0.99423486
19d36f67,0.0023873672
db098e36,0.8533046
3ab323b5,0.5141845
db204654,0.96474695
f0b7c362,0.99350476
9c36083a,0.8393658
00247e48,0.9994562
99064331,0.9142886
fb023b97,0.6481379
834a13a2,0.19057626
b4fb7c3b,0.98012114
cccc91e5,0.61396384
e777f5c4,0.0052579236
8a367850,0.008034038
01aee49b,0.99474263
09a3f3cb,0.72106385
b7837a99,0.9994684
0e5c18fe,0.0012223666
433d92a6,0.041823726
d8c1c90e,0.02397405
5cf350ea,0.996651
9e6adfeb,0.007894274
398c373b,0.06049247
8e1cb96b,0.89173025
c0ab7de5,0.1743644
b7519f43,0.9821467
54d7929f,0.003222766
222a4407,0.36299214
4cd8d439,0.9691799
ac31d9e4,0.95604354
0c51475f,0.002211376
926b4b5d,0.9997609
3072aeb4,0.98851645
5508aabc,0.36179906
7ff080c1,0.99018085
c8137158,0.028808553
73f4c54a,0.9950891
0ab19c8d,0.98367983
57c090c7,0.7741199
b3f4d7c8,0.9762127
d4a81cf9,0.9762397
497c4ff8,0.629103
8949311b,0.97418684
d4f17d1d,0.99373925
cbd015d6,0.037837505
4ff7d773,0.9967378
5950d2f6,0.93140525
f0b4c564,0.20570149
4727e088,0.9982698
2c9b195c,0.67117596
04c441b0,0.99603623
9f1e2246,0.9928229
3bf56119,0.7976684
385033f6,0.6939357
1e14e9eb,0.94183457
4ec14d05,0.72295475
d16ffa50,0.45410368
6f2147d7,0.030809455
13540275,0.99853873
280aaa6c,0.96800005
63d6fcf6,0.6816396
e1130afc,0.5739353
8915b349,0.9992106
02cb6179,0.9996524
816084ef,0.9477371
e83e27ef,0.56359804
9928b6cb,0.37420034
398c44d5,0.9486315
4e9944c8,0.98564327
ade738c7,0.16534908
df106f1f,0.7664794
707c42f2,0.23645724
c7d6c968,0.9850771
2f62a2d3,0.019183913
58a62136,0.9162429
8e16308d,0.0023903856
10d97d10,0.5880587
862a2dd5,0.9791062
45d7cd09,0.0035297507
daef67d6,0.99903476
40b9f916,0.06280532
c17dc729,0.99446046
d008e04f,0.9900191
a5a6fe15,0.99519014
e9ce7834,0.00192774
518a5aeb,0.9581512
fd6e49ab,0.48363256
35ef2d54,0.939968
be1f3e73,0.9252252
013825b7,0.965398
c48b752b,0.9861254
a0f39ace,0.9757675
800aff52,0.99341464
e0eb259a,0.9991497
404bdcc5,0.9975514
9be770cc,0.9656862
e002bdfa,0.05212771
511f8764,0.96798384
d41e40d8,0.7297835
ff846aa6,0.6545415
c261a419,0.98549634
c3358fec,0.9525535
62972972,0.9853285
3f15e6a3,0.68846333
f239dd72,0.67350304
e9d815ef,0.9963307
568085b5,0.7698995
80708782,0.9686618
a578b01b,0.9973471
04b81012,0.6357079
3fbd3a3e,0.018654222
536bc047,0.9462889
6905e82d,0.41138628
352b0ab0,0.9965094
205506f4,0.7560821
b4075da1,0.0995126
0132c59d,0.5293972
5c471255,0.97563
b9ee0383,0.9777886
aee38fe1,0.6004032
93eda776,0.784303
d65ee363,0.9763405
7e6785d9,0.029692318
c006cf82,0.15200438
197f9050,0.99585307
efce51fc,0.002711936
d8dd1b33,0.4418859
ca5bae71,0.06411684
66eba58c,0.84525555
e080fee1,0.8998604
9626a2b5,0.88778794
c0298b7d,0.9324304
80f17a8d,0.0024788207
fefe71e5,0.569701
92a45990,0.6756849
8e922071,0.9738985
d5952199,0.0395313
3c56cf59,0.48454186
5b677f30,0.99998534
70986e85,0.61610866
ee110bda,0.047143184
e7b4d317,0.99550724
f59f29f5,0.97322965
3d1e179e,0.95110506
4e9c76d9,0.62514573
5b5d407e,0.6126842
bb4d8184,0.94793814
5f5ad493,0.5887111
a304ae2e,0.0009540998
ac337f79,0.9092189
e00e495a,0.9857578
71477bcf,0.21311568
22ed2916,0.9949765
05fdb1ce,0.00014650992
4c5e56dd,0.0055670682
fab2df1f,0.00029571934
afe6a1d1,0.76043093
fa03ba13,0.617655
663dd2bf,0.9983955
5d3aa488,0.19026329
11d63814,0.108049765
11ac5623,0.9853952
dd28b028,0.07552563
bf244975,0.95676714
6a2fe659,0.08640947
bd689e7a,0.744693
a7b21484,0.6655339
06626706,0.41033125
2fcb2613,0.99808985
1ee7f506,0.99416757
c462096f,0.45409718
59b91711,0.5256248
148ad313,0.9819664
a04c148d,0.984039
142d14f3,0.99958867
0dccef06,0.3526772
bf9dea3e,0.99993753
121ec728,0.16971791
25ea1800,0.40309373
024bed49,0.91342217
771a9bc9,0.5409247
8b2562e0,0.7810899
fefe0db6,0.002769481
a6cc8fa1,0.84017485
fe33ce5b,0.8883268
c11a6fd5,0.99908304
69152132,0.8689731
dd54beb5,0.99948347
46d8944e,0.031651057
f278cc6a,0.0025170064
9cba91e4,0.86370295
37e80ad8,0.17152177
6247d06a,0.012246817
0bb564ea,0.90405333
f8802638,0.9871925
cb77c1d4,0.86455655
edcad79c,0.9950022
ade84952,0.001628141
e9a4a8f7,0.6141617
8c3c9c0b,0.008768886
c105af7a,0.8905489
64a96816,0.1858428
d435722b,0.007710893
f8c2c17d,0.9391107
30b0c5a1,0.99940276
a241eee2,0.9983536
577af3a1,0.9863458
b1e49a9f,0.99890053
49eff60f,0.32692975
171ffc36,0.90998197
2dbb2931,0.9843987
851f9ad8,0.8840603
ef787241,0.9884249
3ed46d9b,0.95489657
61a96458,0.99294525
a0eb8b65,0.7485384
8058e7e7,0.9973569
5d0969c3,0.99608177
06dc5d13,0.9993839
614d8fdf,0.8252545
068ace8d,0.9977769
55bd7491,0.87939787
59db8d78,0.94711095
ee9ba395,0.94159865
3833c332,0.012815175
f9c56480,0.9864654
35041821,0.17647848
67426d52,0.2729865
f2eba496,0.0022347078
cfc6b272,0.99090225
be6e6157,0.9924912
060762c6,0.721116
28e5c819,0.9990214
165b73a3,0.9982982
1a16ebf2,0.9510322
c76353ea,0.8033542
c56aab52,0.79007596
19ba105e,0.15578935
4ccf1d67,0.69483334
d3f00ca5,0.006958337
dc366696,0.9960467
11ddfec4,0.7493052
71036847,2.356475e-05
9108a260,0.66560334
812d2c7d,0.99203485
601d54b4,0.31853235
2a21ddce,0.99683183
e03f632f,0.006334697
27c1c4f4,0.53868574
9929fc67,0.8613832
cc5b496e,0.20254412
9ec5c0b5,0.9884189
5fa292a8,0.9656038
d0e35d53,0.9938007
cfc89ddf,0.35181507
fd3916f4,0.999861
019ab715,0.018028472
d0a7830b,0.8464709
2e1acd63,0.97099584
c5810152,0.9078204
8dae1e77,0.98744106
afe44c59,0.9908723
ac640b5a,0.4238762
5c47f5bc,0.13061963
2e5e1053,0.015788458
e30d5450,0.9363379
0de92cf0,0.9116331
e97daf2c,0.8572297
5bcc2bf5,0.00014878584
d347d81e,0.102353245
2799f5cd,0.61062175
ce4b96f7,0.47719195
a6365299,0.9997811
6eb86fb2,0.7296571
d1384eb4,0.9739643
66c3ab6a,0.96588254
9be981c9,0.99979836
e5fc3dd4,0.96865463
fd3f01fc,0.999678
5fbb0aa0,0.9990614
6968f510,0.94920415
7509aad8,0.9989286
9cf9c8ce,0.6777003
157c589d,0.1539027
fcc51d2f,0.43186918
6852ee69,0.3527475
8a388b27,0.9930078
e3b1fdd6,0.962786
1d644f91,0.9927045
893a7d79,0.9795355
9ef2d53f,0.99711037
eaea1243,0.9914014
2d210670,0.038391415
b04329c3,0.10473049
1d88e97d,0.99970716
e5c8ae65,0.9976246
841810cd,0.5973293
187a1e4b,0.96756804
24f8bc83,0.7821111
071678c5,0.98611474
3121517d,0.9893714
62db6263,0.0016188002
4b6fe0a5,0.92749786
016588cd,0.9968528
e47db8cd,0.8207651
6009575c,0.812066
59d093d3,0.99878794
b3edce17,0.9779285
77cb2808,0.45789284
b318189f,0.99872607
eb804bc3,0.99442685
27af98c1,0.8840266
75bbd171,0.99124837
26a7450a,0.99964166
9f96c645,0.19278537
f295285a,0.99825734
1861ae59,0.19550419
320e2661,0.965353
48b64c84,0.9443165
596115ad,0.9439277
24c5d2ad,0.46182725
513481e4,0.9989472
679ca3d6,0.260926
550511fc,0.96407926
33ad621e,0.83446234
a7cd4c8b,0.9243679
942ce002,0.7943929
4a33d600,0.95293504
52512da4,0.67622983
199d9dd5,0.51957625
910c7a11,0.8926434
2dc4b47e,0.6490935
067c0baa,0.72502345
66ec0485,0.1026505
93e203f1,0.99994195
1eae71e0,0.99957246
9a320603,0.37463698
97c75edc,0.93870443
e3a3993c,0.9902598
03647606,0.9961547
b5758e75,0.6843767
cb341897,0.9894545
80a1d2ad,0.24671604
f2afc45e,0.49045914
e2e037d3,0.00370388
d8513bb1,0.99985087
2bb05740,0.9996741
568eee1e,0.9678352
48073219,0.9838748
52770a14,0.041705687
bb78aa77,0.7362287
d2041d74,0.8905355
0c650b7b,0.81035465
3ed634b4,0.95368546
4e7ef4d3,0.014732551
dc676914,0.047829557
9ef182ba,0.95777565
19456254,0.34118044
45c7e999,0.9503081
1e5f187e,0.9993262
8372c5dc,0.995282
0a113574,0.5059042
22ac144f,0.88915956
82a0baaa,0.9844827
fb9c0a38,0.9996878
586d1724,0.9894414
42491e8b,0.99365604
32d8d667,0.7496538
2d658824,0.9979882
79e58200,0.97824347
50e426df,0.09444613
71d908c0,0.7574962
1f275072,0.007827508
a1bb2901,0.013982554
6c99ed0b,0.85951406
d8216f4c,0.61556804
ebb34ef7,0.06846342
0a71e0d1,0.053239666
3bebe07a,0.9993285
0de67b1a,0.9920344
7409fd1a,0.13216989
1e27c8fd,0.16338767
65cfde78,0.996333
ab7841b4,0.9848259
f5064f4e,0.9713092
57457484,0.99996686
5492eb34,0.00019307394
78dfcd52,0.11441236
7dcfa04d,0.7808781
0f7ccad8,0.9449106
730b2296,0.9692248
c1f05b03,0.9991937
265ced3a,0.4436296
92f976d4,0.9634518
2ac16805,0.71687466
b2de0386,0.42477062
898f0d27,0.9842471
b6d290df,0.9960147
64bc67c4,0.5038518
e54ee68e,0.008636454
5f14e447,0.020544924
9c736f77,0.65768194
328fd096,0.98319733
e8e9dfc3,0.967479
a3a85eeb,0.9926528
d4b96d3f,0.99631715
bb255043,0.98320055
8696136a,0.91624314
be23ea08,0.97803485
777d00a2,0.811563
bc8d3476,0.06315596
f6f8857d,0.94206536
c57f13ef,0.97763467
7aa6b7a3,0.9851542
512c569c,0.94056284
48b1c243,0.018645091
75ff94ee,0.53912383
c60f051c,0.25890693
032b1bda,0.20260666
77531032,0.9916923
06210232,0.09790648
d7418c1f,0.99077636
e2e957ba,0.90681946
566b0a76,0.0641491
7c6691b5,0.5106503
990a0ecd,0.979066
16914cc9,0.012396062
e78a6709,0.9988411
98aa34a8,0.9934127
1908cc60,0.8712825
81946709,0.83654004
2fd07377,0.8213888
d5c0e0d7,0.9967319
58ec0c92,0.99894077
3aeb362f,0.958756
147d59ab,0.66507393
e0829262,0.992597
8b86d83e,0.9989385
9a350af0,0.030727264
aba1b542,0.13994448
b0112ad5,0.0694125
4ea094c0,0.07425456
74964450,0.63415915
e4a06bc9,0.05338171
245ef22c,0.9900164
828460e1,0.94631934
fcbdad05,0.43489763
50ff69e1,0.93713284
28cf2057,0.6635526
8ede8c69,0.036920305
323458ef,0.9855129
3c002c59,0.074928686
24e5b88f,0.99960464
a09d9139,0.9997727
d0b1be68,0.5338438
bcd22f87,0.63424385
f90b1c41,0.70002073
f14f533a,0.8583743
acfaa4ff,0.1791513
78e7617b,0.042611375
febe6575,5.949054e-06
5cd96fb8,0.99798906
88027f9c,0.8877015
388dd3bb,0.05629299
8e6cf4d3,0.98252493
0b2daf85,0.062745355
63f51c56,0.00080035813
5b6305ad,0.6221978
241c50cb,0.017592527
495a6ed2,0.0015742306
b04bf998,0.15240203
c55e7096,0.3941229
2c9d1b48,0.018735342
e20a003b,0.99257237
33725817,0.9981067
fe05fc09,0.036784787
b9022c8f,0.8845175
b5abb620,0.2996188
e62b3eb0,0.77389395
95812205,0.75873774
209f8e41,0.008710874
9bb3cd44,0.95852804
86bf6810,0.6625275
919cb6af,0.6730725
8cabc104,0.88913006
ca5fec7b,0.088039584
01e7f145,0.97787136
d2826f8e,0.3107989
e584f028,0.99676454
4bdcb525,0.7723555
6b2bc3e9,0.99895966
7a523e74,0.01069228
1c3a420c,0.9799287
8b383772,0.9533488
c420c42d,0.0067477915
f0326766,0.99807113
d67ae313,0.3404067
7a00e52a,0.9956091
fd60ce30,0.99973017
d0de0afb,0.98496675
5dab3243,0.9999281
e82b326f,0.800484
96ca682f,0.62251955
e7ba2cd2,0.52164775
47f2fbed,0.05181459
faac6b8d,0.97338694
2eb785f3,0.38767844
95f440be,0.9325449
e735e243,0.93891907
bd83f233,0.9716637
e2315156,0.73629856
07945467,0.48519534
256daf6a,0.97418696
70801a8b,0.19584346
518578cb,0.7236697
5e630a80,0.93893695
b2df2187,0.7987382
ff32d7dd,0.9834858
5144d458,0.0043776142
f9f973c1,0.9747482
ac65b2c5,0.9997521
e5cece41,0.08882061
cc9ca990,0.9909717
2b771726,0.9991756
fcea895a,0.98780894
fd477a03,0.5809272
4aa26de8,0.0050283805
9a842704,0.99103606
b1bb19c4,0.10088794
fc46a862,0.010581021
e43d659f,0.97236204
f344be4c,0.0006635525
31671342,0.030893516
4d67ed4e,0.9681673
1dd1c8e2,0.791996
ab08e37e,0.999037
c2924cd3,0.29555225
fde48cdb,0.8256842
3c7c170d,0.92969394
ebeedf33,0.8097361
6235d8b4,0.99853957
73a8162b,0.8762925
b37e2349,0.72450656
0dbc58b1,0.9912144
14741b3d,0.7395231
fe1f82c2,0.99973136
9a75c053,0.54619306
581d8a32,0.18366309
eedeabd8,0.9779545
2208fecd,0.600614
b68c71e6,0.019311273
dea2cdb7,0.87844706
ff3401e1,1.7875534e-07
5ccfa32c,0.97549874
15370256,0.6860858
d81a82c6,0.8181364
c78671c6,0.7343734
7fbf3fc8,0.7107241
de8159e7,0.37997252
efcca249,0.14310244
c3cdfd7c,0.98665446
1fbae11c,0.997291
a78197b9,0.72525007
9510487f,0.7478844
11f770cd,0.9956403
d2401c84,0.11498489
781d4a78,0.9697455
236f4be5,0.9511353
df56ab4b,0.9957217
ea825acf,0.42494714
cf992e29,0.0033052266
66750962,0.80314803
fa423857,0.9447551
d6889deb,0.9971138
e62ff090,0.030980606
47acfd80,0.73289436
b9f5efc5,0.60040504
1a2a1f7f,0.11102773
e8067065,0.4374232
db61755b,0.990668
c97e4c01,0.9634052
02538d0d,0.9309935
9930fe8b,0.9977447
1e053314,0.99989796
247e0650,0.045258902
a4eb05bf,0.28060985
66ea133d,0.046323657
3220362c,0.9152641
67162075,0.5766812
5af75025,0.13944405
5dd87bb9,0.94025517
010dc181,0.71625996
40dbd0a9,0.99761105
0c10fd9e,0.8127926
39c38975,0.44664055
20f60e12,0.6058412
4fb6e67f,0.19653524
d7d3e9fa,0.9746986
787d0e9a,0.017704658
7d92a013,0.1218272
65f79253,0.9991241
a20dfd11,0.04141299
c04f50a0,0.97285765
a007e147,0.9998828
80e35877,0.9589543
e3631e6a,0.9685903
684fd7ec,0.81554663
9dbdb2b8,0.8512042
1768e4bb,0.7763856
d84884d6,0.96670634
838a14ae,0.9505143
6e007f95,0.99705327
6e0c3725,0.9654084
d4c5252a,0.27437738
209cba64,0.9431026
1df44a05,0.9835791
d925c0cc,0.5888005
85981d62,0.01002788
18b93e7f,0.040349048
4936bb64,0.8307559
d57686b7,0.58722746
0d6d23b5,0.9986205
3859bfa4,0.94076216
2cfddca9,0.65754825
32eebbf8,0.8346333
79c40371,0.989935
f7f432f6,0.17477532
d50e3a56,0.005076823
b63bbdee,0.85512984
de327375,0.78940505
43a0d395,0.7869427
db465006,0.93156606
44809656,0.9936202
3c72f288,0.9994143
3f449132,0.9998766
ec5d4a58,0.99135333
49d62856,0.839061
b80fb15c,0.01742788
368e304e,0.7112487
f19bdd74,0.96808887
b55e823c,0.23240712
89dd11b9,0.00548713
4286352d,1.7687233e-05
4b10a9dc,0.88477254
3bdbb13c,0.33873215
7e9f355f,0.0028824126
f420301b,0.7348376
4e3c03ff,0.05610989
3227e0ba,0.99668604
d12d7771,0.24179496
6616970c,0.95200694
186ea788,0.9907392
42867a33,0.99988735
7ed03e02,0.99904996
f24ce309,6.9477835e-05
18d7021a,0.0027264394
9a18807f,0.07399869
a94b079b,0.47331354
255c4f02,0.0156604
93ba10ba,0.99878484
95567789,0.985321
bb09a45b,2.5645995e-05
a972a7db,0.85542876
2bd5da67,0.9738346
7a43c51d,0.9907925
29adcf10,0.021715067
6742855f,0.053351168
d20e49b2,0.2598853
9f81771e,0.7142468
de27fefb,0.15813066
d18f6f0e,0.0149074625
69973737,0.4203309
76509472,0.97967464
57157f35,0.83473974
72f5cc06,0.84986967
19982389,0.9980021
4ed21d3b,0.96434414
5a0ca890,0.969849
65ea29c4,0.008490914
b4f11fb6,0.99942243
8836e0c8,0.92148817
30456db6,0.7383077
19174e69,0.5146579
8baa045a,0.9846165
bfc86919,0.82205415
2f93bac6,0.55451846
c44960f2,0.9947566
b660e80e,0.2448409
76411374,0.98859006
839bbcfe,0.8290275
bc8c483e,0.94546103
d9577013,0.20808183
b47fc3d2,0.9988726
a57ef2a1,0.8768762
d6908d52,0.17444563
99814ee7,0.08504786
0b6c4509,0.9926426
095f1797,0.70215714
7dd828c0,0.3231691
764b4e82,0.006821269
91ef8a0c,0.20777401
a91ee052,0.95630926
a01318ab,0.9412095
325ad084,0.114947915
2ceb258a,0.988983
a969eea6,0.056489933
1a538ed3,0.5954923
65e14f46,0.9835043
77c165c3,0.15761164
14c60c1d,0.99986076
630360e8,0.9996965
8d7026fa,0.9914835
13964a63,0.9384149
d0155b0f,0.21744049
46afff48,0.9578397
4868f534,0.99397594
26743a5c,0.99519616
ad50aaf3,0.009948454
89cc4fce,0.9365935
715785e6,0.4230867
3d28a858,0.9932882
ba36851a,0.62064296
51ecc6ab,0.88531077
b1ec4727,0.9228158
040c5d78,0.00046287905
a8a77c55,0.9243245
32f51fe6,0.45757025
8ef7a06b,0.4908402
838fafac,0.9705451
7d0b89b1,0.9403666
7d9636c4,0.98036605
8d37529b,0.15190469
5fd612ad,0.9891934
323ca98d,0.9800253
842d7d88,0.9991579
c7529197,0.996564
3235b7ca,0.11307106
2436a25b,0.9766936
e6d8d670,0.13155712
1c5a5a1f,0.9940281
1c1d6c80,0.99899226
9579aa49,0.70316124
aeb95ac9,0.9943057
db172beb,0.47901925
ae2a516d,0.7368516
63e579b1,0.9613449
a49b42ff,0.84285635
99fb914f,0.9999374
d86b48d1,0.9876823
6bca064a,0.9997899
d3bc5515,0.9991779
ded30e1d,0.6685604
d88e4b44,0.27095821
6f688a3c,0.9614054
a98dcb63,0.0026509406
6d9d1eca,0.97924167
51924408,0.84550035
a8f910bb,0.99991286
7f12814f,0.9920787
cdcdc401,0.7427205
5dea100e,0.8704729
04738deb,0.0012875176
e4064b10,0.090823606
c84df9ea,0.9859925
ba8130e2,0.000695583
7535f0cd,0.6364293
c915f66c,0.96842456
f0c360e7,0.032339767
fed2396a,0.54041314
5d58a277,0.040854253
21279402,0.98652136
873d8adc,0.99286795
2fb68d77,0.98851556
8fb1a67b,0.96614635
fe8c6150,0.99398875
c00db5d4,0.9775703
2e3a38d3,0.99529195
38464042,0.83909875
58d4e224,0.0006770829
a7bfbc2a,0.0042282436
9cdcf947,0.9981108
6c610fd4,0.6314668
50fd58f2,0.9892915
b093a813,0.9759292
28f4e51e,0.013678453
2d01ecdc,0.9928555
290992c4,0.9980578
e0f83a9b,0.0031533963
7cdbe05e,0.9921365
2a33464b,0.99842465
84521f2c,0.7520686
a1d7e535,0.03950105
f77a2b74,0.82128763
f2c5216a,0.9946466
b516302a,0.9957397
564266ec,0.994368
56d23ee0,0.4284701
8c9971b5,0.05676143
fe75e357,0.99835455
cfab3237,0.22403835
f7258c56,0.9828697
e79cb5cf,0.9756276
efbb58a0,0.9955413
ff8d6575,0.9878512
cf6d0221,0.55409646
b057a3cf,0.9440114
d7aa3d66,0.999696
db1b3f2d,0.7547319
9cfd7cd3,0.8319663
0dc59065,0.6012589
f2742949,0.9999851
cfa8905d,0.9374311
6bc7bb68,0.9988649
df228195,0.9956665
92b3fd07,0.8630494
99181903,0.99753606
17b47421,0.60732627
54c58af0,0.7120081
c533141a,0.0245083
3a89f639,0.0028683273
2b9438cd,0.62365913
de0fc4ea,0.70588124
d0b4812d,0.5573028
5ab3daa8,0.0006872231
3a205fb9,0.99779403
81d06d13,0.99607784
5b155890,0.566674
b7332f47,0.9498856
13a49895,0.9985008
a9dcaf7e,0.11543665
daccb199,0.99422544
0a31aaec,0.9578653
effc32ab,0.81739765
b9b1d1ae,0.9970515
837567b0,0.059633452
76364052,0.9966763
614324a1,0.99982905
3b20239f,0.99066025
49054d2e,0.37641323
59eea5d5,0.9931967
eaa8408c,0.99773175
3b3369f8,0.83568597
06f7cf48,0.630209
99cae923,0.009647748
c2b732c8,0.9965384
5652b0eb,0.9998994
033f2509,0.9956334
d32b7520,0.99744
86bfefc7,0.6745106
3279d1d5,0.98361796
22221e9d,0.9145182
9bdc1896,0.8208857
49fa8e72,0.94243944
d911954a,0.90469766
16fcc6f5,0.17909804
b5e8f248,0.022510517
10f410ba,0.9999896
fb702ee7,0.71541154
a162448e,0.006845395
2e757023,0.99212146
877bcc05,0.9924177
0dfcd873,0.99771655
c4e06675,0.16063535
a1c03878,0.65556866
d187d757,0.99742043
967875e8,0.00062537857
7fe478cb,0.98674345
d43aa540,0.004213999
964acdef,0.83448476
d7ecc1b7,0.9191659
a5b32893,0.5241336
5b68a817,0.9995956
8f374224,0.08804946
8deced1c,0.9709594
c5959db1,0.99800116
d3c61d2b,0.9581409
f4cb6420,0.9933862
18b8670f,0.007060658
777d03d6,0.99273294
57b18759,0.5573826
4843496a,0.6421929
6156c963,0.9746274
73165630,0.9661005
53c49cf8,0.9959245
1f2e9806,0.012747013
5addc113,0.9963051
35d2fbc5,0.9276031
3a451e5b,0.12318921
59b9eb6e,0.10165977
f8669a86,0.9065578
fa3ff835,0.5736738
6e7e427b,0.004156283
8b05e1a1,0.9904523
ad3727d3,0.8923277
8965e560,0.9819303
821e0c31,0.0061978726
2b33b417,0.99245125
acc4dd50,0.98828065
4a0a5cd5,0.9989544
21aa40fc,0.81301826
1d91bf6e,0.99430144
923910f8,0.6786826
54c012c3,0.22804806
00d366d6,0.9186595
278627ff,0.7461138
1372a58e,0.082487665
4b4247a5,0.9275444
0c496d3a,0.99905413
d6774ba7,0.59812015
814bc35f,0.8199368
36497217,0.07657691
c9a9bb5b,0.0053372653
ac07e085,0.6136435
f806ebf1,0.99615556
bd9dd604,0.001501073
3679bbf9,0.9961887
db1343a0,0.24921231
679dd63b,0.9287425
43eebf55,0.32872468
74e2d160,0.9979169
e09bc632,0.99923503
1b2227be,0.6826398
989685c7,0.3880097
05ba66d2,0.99962986
ed366c4e,0.40684474
954f4238,0.34625947
21f4f395,0.8192001
127bda37,0.99991405
ca5c432e,0.05405137
4429971a,0.9945279
a6179f95,0.015284514
d0d5165e,0.97168475
fe3f7d13,0.9843627
66be84a3,0.66999716
154d8985,0.02417967
27260e05,0.24801458
6c37d4ca,0.85825944
69a6b224,0.5194887
9d37a1ab,0.96262455
5998bcf9,0.9897355
1198c02c,0.778588
9b7c82ed,0.18512075
4b335d8a,0.99845755
9655bde5,0.5583829
2df55cab,0.86951095
97c45082,0.50970465
a8ad8cd3,0.99095494
591b8504,0.999585
4cfc4b39,0.96519977
cf87475a,0.3711587
ea222d2d,0.9795083
f1266956,0.6235653
c3bf1074,0.76943815
92633d3e,0.07042625
bfe11458,0.9883123
f142d550,0.14242496
03942109,0.88095725
9381009e,0.99807954
db9508e8,0.99242616
dc61215b,0.46372658
d7b962ae,0.7100077
ac883af0,0.9089277
a18d0c4a,0.8895659
4b656126,0.99405766
6adfd15a,0.8908236
5ebfa034,0.97034967
3363e0db,0.9911951
852a432a,0.9949964
6fa80d7a,0.8794053
569c4651,0.98282456
57422abf,0.9811584
64c1438f,0.27827415
0f7a771a,0.75648063
cf68a502,0.9981962
ebc580bb,0.000927449
17d13500,0.5525355
f1565d79,0.96592504
e5ac1d27,0.06149071
62339204,0.64256155
49807b4a,0.43489456
8935c7e2,0.024981413
a561f2b4,0.0806441
04387235,0.8278013
04aac344,0.001073086
54063004,0.8896475
1b5e08dd,0.86445665
6968282d,0.9967746
281524f9,0.99298614
fd553fc8,0.9864557
e45f0b13,0.043718476
b34a4ca2,0.43242332
0dcd8be5,0.99814785
c90f547a,0.29200676
4c34de66,0.35278863
a47f4d0f,0.16044928
2a317a41,0.9998939
b64c8598,0.9774251
2bdbb188,0.9356135
ccc89b62,0.13516477
645ba2a0,0.9995345
09e8a5e5,0.3035687
be3a1e7a,0.38726348
92d0180c,0.763885
2e8ae485,0.50166583
007f8195,0.9886674
2bc2e785,0.99896646
baed3d4d,0.99666107
fe9848ab,0.994216
426619f5,0.9577978
6d129e11,0.6843246
906e6124,0.9992016
d96aba17,0.9878414
2d18a140,0.9810885
4b6c1a2b,0.9756595
da62caad,0.35136503
5a0cfeff,0.09578676
befbb68e,0.12285242
cad3b152,0.99622536
d79fa5f7,0.953936
7462cddb,0.995567
0097d47d,0.89960366
68d6335c,0.9940806
9f81549c,0.22386312
638d49b9,0.7697238
51a50ebd,0.9913492
95131535,0.21565762
3c470d57,0.98928064
845a97f7,0.98754686
feed4566,0.96335953
fb6a5915,0.01952078
4d47e42c,0.21193364
930bcf1b,0.760518
69aa8b45,0.14314546
14c07f0b,0.51756537
90e44340,0.9491606
1b8f6a9e,0.35326993
3552689b,0.009520314
087c5094,0.93254244
087e1232,0.94478476
321e2099,0.9996964
e08939b8,0.10453197
e624f417,0.9960089
93291138,0.33634308
9c3c7962,0.96064436
56c42675,0.9540013
736c4009,0.9993412
6a203662,0.6637118
7e4ad586,0.3612662
3aa99a38,0.47155294
8c74137b,0.2909087
b4181d37,0.9819603
fc80eb35,0.98455703
64e1b981,0.99883395
1286ea75,0.0014684448
7d276b6e,0.6495862
a386d706,0.9999846
ec149576,0.9948415
cd93b8c8,0.9864254
a534e7e7,0.98296964
ac9eb453,0.9995913
90076078,0.99624133
2cc7deb1,0.028482864
8a1d8803,0.9987935
ed549ef5,0.95875615
52f93bc4,0.59901345
87b26c7e,0.05990066
8b4b736a,0.99997115
51f1f1c1,0.959332
7ccb045d,0.99602723
fc6879b6,0.3488883
af01f762,0.17538787
95e519dd,0.9974976
7e83b19b,0.9844126
a14f35c8,0.11634435
a61cadc3,0.9931646
1b769b14,0.9988551
80c3cbdb,0.18848515
843612fe,0.027708925
59fcb7e0,0.023288723
529593d3,0.99952555
5898a695,0.9981962
081c5fef,0.27266452
517c5fab,0.0013101933
4daf7af0,0.056090813
85b02f43,0.96918374
2773053c,0.95883524
8fbc896a,0.15896012
3d6d6648,0.99095005
bb671f69,0.9992368
5332d0ac,0.98611
efdf6eff,0.03887156
1f3e21c9,0.99945563
4060450c,0.98566127
1cd8282a,0.7311953
22807879,0.44794172
a30f4fb7,0.98405784
2560cee9,0.024016228
f85dfff6,0.81786
6fe4f47e,0.99499595
69d6387a,0.9984433
98842917,0.9994424
fcc96959,0.99971086
7e26baf0,0.99932563
4d609734,0.004213697
c96d08d2,0.66562986
11b14d14,0.9439879
